NU_INSCRICAO,NU_NOTA_MT,NOTA_PROVA
5aa3f595cedc6029676923a0ced951c763eb759a,456.8031922238498,489.60567396871903
fb025ab7883b591f57c6a8456d85863c698828db,455.40540228467904,489.568210176575
7c042324ec0eb3e63367111ebf85efc2b9affb7e,473.819368869468,489.5341053912766
9c116780cc06704304d288d079076f160a17e16e,473.5682410768836,489.5147355457763
4cfddad74cebdf20175846d418662d0353aeac92,447.15475446627505,489.47754889512623
93f6002c174ea7b386b1a909d97c9cc8f20e33b5,458.7198936527315,489.377112472209
b4db18a0fd7287a039b6993dd72f89dfa14a2e40,456.9874650099634,489.3392757171324
67cf585383950d762e6e391c463d671a5ae85d7b,442.79447794876546,489.30318417583777
6c9962b432e40191491d7e241f2650a52c2ca314,445.1599127391043,489.2314036397441
0d6cc0da68e9b6242b5ce66bbc0ed812fc559874,457.961152503543,489.17937690577423
8b8e4fa6082f26f5676d2a45314fc89dcdad7076,459.7934094042274,489.11240268692217
0a5d7cb6bd339bb5ed303bbba82a3c0e10b1a405,465.18373838345434,489.0715443000346
c921879f4f48c0cc5ba092b03e62973976c85a17,450.2081006527162,489.0689811388714
be1cfe6414df2d7b24aa1a0de44d9422ae1d3707,454.8847762953114,489.043269417708
92f75ecf86b6e027c977162cc4297db8d280b2be,472.882272752261,489.04255411969365
d318cdf726e75a85fb06b76f0706d82a39d5f529,483.19297998183356,489.0075180900477
e79996f0893aec1d3e7095aa3f00b34bca31fe84,456.91483506199273,488.9994766843788
dca3ec92b9e43385e29721fc0d1055477650c917,474.49386111725164,488.9982460335005
7ae5a82f05c571cbccd3d1057aa2ee320633335c,467.5249562624139,488.92141607497535
65116120167f20ec93fb8a852a2ae24c6ea83e3b,480.15305436993106,488.88658696283744
8d1967edeeea7561710452a89b98f1baffc32a6a,436.79538499096566,488.80820523551404
976c956801b752be72d06bf859a82f6f8d81f125,451.51072315774155,488.8078256641167
4b213cf1f92a34b91d49d99d859efe8a2914694d,498.23501592948827,488.78143312271095
647ebe14005592face7077d248e95dc47d912b2a,435.95289820702925,488.7484471067703
35f7449a7bd8a2ee05b5e98d5cfb348d28240fa8,467.1020031410739,488.7386675641163
58977f7844e139bd8d4d81d6f23bb0d94c46a3a3,442.1177245165573,488.6860165285402
269fbaa1705061f0592ef69cbad55c4c8815e66a,443.35388221112237,488.66301396508254
20eaf4dfc827e8fa9f3fc7d7c7b7ba1c66e4fba7,448.26899478102206,488.65780803267296
c9c270cd1b621f1cd2749be502132f28e11c9cea,441.38279413921265,488.647464992156
6d5b8a639c6f9fdc4d65813bef49853eb2f5d5c1,444.8044610159956,488.62508409980825
aab19c63284de92d62c46216ac158870828324c5,482.33256011159995,488.54263622236186
a976f1e8f9ba929071999ca384edb2f2bd0e0026,456.3835201260129,488.5048152740989
bfa438beba3914291e0978747404004f6ac79179,440.88629832883,488.41513285585614
bcce6132b635671074348b3b2cd215a676bf06c2,509.08630401484606,488.3913249566226
e248d194082a8831734a6e3a34a58f6aaf5039d9,437.889881335008,488.3875851433356
562bb73f31a3db46c653a8f0f6eaeafa26f84d9a,454.61290351393154,488.36559148017096
0027244961763bce90296b05ab1c58b25feecbea,489.45367811971147,488.2439080342033
051c748ebab016611de489dfc13b6616d1070361,463.8405431920562,488.2163456739208
80940a79e756cc90a486b4801526cc715ec0a6ab,446.1122428438063,488.0892122410875
6ba74fced984a322a06c60b5bf892c85457dde3f,453.33217404404286,488.07109734591705
b794af00318eac2874056f5f23d8f64b2c82b9a6,457.6288495297442,488.0653855799269
c8062c4cc7e023996bd37b87295f5a2957ddb172,464.37097077033934,487.96789641057313
bca570a8646658c11027e66491a78cfec05ec6a4,462.5389427045774,487.9063645822602
d974c6fd7a7c8a43b2aded4a925119b6d56468a8,512.3883322814283,487.9014282708843
e7ec3258f3b280c1ddf452d107fbdc9fb5a6b72e,480.92255000953435,487.8731095265336
4a2c33c7b834f6d028a554d0e117441e036c3e08,444.4377409768012,487.8345926600384
a3f03a18f80a199f5f7c28e963c139b55d1fdfc9,481.98320291955656,487.79520083415895
1c5a1514e6a5c44e5683ec01698a83ce474c2e4d,491.66141483888055,487.78897566825157
56c985d1dde932b77969703cecd82ad30fe42914,481.9823718099462,487.68067765998455
e19c44f83bbd09c6a4225663c603f66d32b8edb6,460.9361636015088,487.6436657909073
1c727935207067dc1f29aac3cabe8400f4afe3a6,473.94960050657954,487.5903620494989
1051570b5fcd81ad813c1c87ea2956dd4f64eb00,451.91033175072107,487.5553328811584
3f29447443c0548992388813832619adb5fc796b,449.78247702335835,487.52832676857855
27efa149460fd0952df3acd2b9b552baf5fc5dda,472.04800130193956,487.5280003719827
f4fd36df873daa6d08c79c6778de43327fa66b89,465.9437239590874,487.49820684545347
ecaf075653faf2dcdf946c0ce50629f5083347c0,470.73959357559124,487.4732172120737
9c0cedfb49df5633bdc16bc263e8f574a1e283d2,450.7737631885234,487.45440853005425
82ebe9dcd22506cdff1cb71b70938d48896f9e4c,453.87747687597204,487.45070767884914
45484014aefd10ea3e4b08fb93e66c251709cca6,443.05240973771316,487.41021230601336
b59d940982d28fdb23e0227396a8dcb4b4d8b196,495.0030847696743,487.3485004103831
412fa38ea36b5152ec84b7c7a020032457f3150b,452.191370098115,487.3308676470805
aa783515ff738d23f6adae631cbf51ab58fae5b7,447.63129023637134,487.2327495913442
9c3cd2d297d6a7d24e44a8912db2bd49b85e7637,449.61071790957135,487.22210987892515
ffbf2b9497516c22da904a5736fef527ba8b868f,445.2267453301266,487.1647843800362
8ec712ac0fd77e888eb666d726845b5c31420cf1,467.08536834861906,487.1624861948435
62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,444.1618918682003,487.1176833909144
b4ea8e8529711d52ed85b1a1f8ea0180bda442b8,500.26632660202677,487.1094266481982
07138a42aef5e92c83425c0d6801c8f0d42f598f,471.29059201384354,487.0925500991934
14c5239ae91ba16015642f25984d7f57a02697a1,453.8287347865477,487.0844004152041
cd046350ee259cbb89d55848ec3124704b0e5148,459.93132666798243,487.06609333370926
2181b6cd1a507e4be28b56bc22a49fc0c508891f,466.6679739661747,487.0241830379547
c03b4e99ac76b154f5874cc086850f8f5d62c55b,457.3569125774443,487.0114988316508
b88b2ecdda851269372c7abd185d062a7e6d2c06,520.7700944893579,486.9438365207689
7850f9f3c5731f172b45256f7e6da2ae05b2a6e0,459.9561470396599,486.9255658208552
34e428fff9d5931c622b15ee18951f781dbc571b,440.1654673622334,486.9044192463524
fce9f32ec22885e4680e8e992ec173aaa112d41e,471.5462160289609,486.87987124636976
26012fe1f16f804ba938e086b86c821ccbb9658c,452.57380254518404,486.86394358433836
80069d0ec6aecb2f74d973c5bdc5c53ff2a48413,476.38571914000096,486.7816340400003
e84cd2e6149416241129c24b20ae6e3cca3bb521,437.5842401408358,486.75740194500065
cc57d8d2de26ada1e07617bd66f8fd3f61f8b1ba,444.10303624639425,486.5818198799222
a9249aa7951ddea050cc01b89a12ee5db95f38f1,478.12552975678017,486.57872278765143
51b1b9aca6f63e2c72e54d309235c8429c274bec,441.6352807155699,486.54341353778193
3ca6347d41bfbf4204b59086ac3dd43739cd576e,454.55075544299467,486.533549174189
dc4fe9d4124d9278f58f6f999711116a3fe58be7,473.92544473649855,486.49774611519007
e276f34dc8fd34f3d5e5a83941f35d833f82c73f,447.9803864775583,486.4896342316833
2818b1f99095fab6d1019efc123108c69504dfbb,458.8989581440836,486.45684518402385
3dcbf6f39004474343ddb2cf52cd58ede4aad3c2,473.02964286116054,486.4418027222364
1b5f4316f03f32ff7597f9db4d99186d33c7d2bf,465.00983557086397,486.38376254405637
48b56e1d641022967e5b2791de675d524b685afe,468.1421104952421,486.37393633197394
baef769fe1e7fa60a51d42aecf92b955d4b897ea,455.4772301332824,486.3458752761759
4200581790d7690f548380f340ebe97db91a84ff,446.4526828032098,486.30552841996473
9b11807d3cd299ae7c4673b996efde237367869f,462.25731987069224,486.29732948686444
a972a0c709ad2e61b06bc0c5fbfa87960aa2168d,461.07992778106865,486.29426508030537
89f6ee6e4340b03674ffd259ef574fdda7025887,450.95907621751235,486.2454503478607
339eae574442eb2feadab346359cfff9c94d7fe3,446.6282482073707,486.2175947259154
726cbea60b4782b3c3d7d24e3be16d48a84f4f1b,477.0924397328573,486.13593516176877
f5fb8b259eb2ba2d5c055faa92ceb8dd65277ba3,456.8114951136634,485.97947479438005
779ed0118fedfee66e5c4253eab09ddedcdf7300,449.5344622404765,485.97175111632663
04b6d3386f2ff30822cea94b2335647b08634f69,448.30502797519574,485.8871508500559
0dd10002ef9464b50cd3983b09c92a4ae2c60c52,460.04880493276573,485.8758490284093
ed9e6225f3914f90c61a39572bf1ad207688a3f0,465.6867714339205,485.87241088588206
a75fa8770257e7c9368d059fe53d9ef431f4bdef,466.53577472393783,485.8245070639823
5f54bde80089da382fc511f03286df3e5055286d,446.2302700686884,485.80864859105384
964e5231f3726b65b2ee6be9dab3ab4d7fd67999,455.0700490285215,485.75334734148225
c790d4361ed06518fe1971b632d9fe9af363851d,459.05434498669877,485.7488604723901
e6b0a19633e93aa0e26b5644d0142d79c7526d5d,452.0039237507122,485.73921630972734
e5099c2b9af1492528206c5324fc629b53d39b8e,451.2700138673867,485.7104801525866
b75b5d8968fc9fbe0150535f12e2415704e786ab,468.15272076507233,485.60553926621117
bd2399c96d3cce39ac1e88d0fd6c340afe5d0502,496.70118979209434,485.5574827977413
34157a39027b58311f318743e4e81254e29f9cce,441.12598700394165,485.52647247731664
084ac6ddb231e42eb19ee05c0d5b0f3bd7a90470,447.11850789427734,485.48624035074596
6bb0347a27172b6da6a477b212ac453ee0b317d6,445.14305480336765,485.47420613429557
7a33de3d4f9367374cbdbb6065d63763dab41569,454.8313052778366,485.4422776984294
4496d0d42a729a789643e669e0f73b068777f1d7,442.68845872196687,485.43479773008573
80d4a78f2c741178a286f0383946fae0a1b1a452,474.0946308810304,485.4175135850563
feeb6dcbdd5c1d3978768ecfba0f415b01b8cb3b,471.98911209098236,485.40641297837595
827f8adf620e440e9b5c10e965d0bcb9ca3f2515,458.9725071097063,485.3921448884875
7caf53e4bd0d5c6478d3b3aaafc4fa1ea5c19a4e,470.0512219712159,485.3622538965379
91d6ce670cecd35b7f7da283df465ccb09f4fb32,446.6232198907592,485.34949139735977
64c4892488a9c6281bdabf467a0b5a6382d248e6,473.28052288898795,485.30395892066326
ad27dc2e4abe46dc8006ffd454d4a9d757e94495,525.42435958895,485.2879122635095
17e826209db27c2e13c1b42364afb66391c3db1e,440.7879498260471,485.2013189979182
40a8e7f491eef8f056f80ff22b4ec822ab44b257,479.25284233350095,485.20081209528604
afcb620ab13d96348763196f200b6bf94ab1c060,450.0073874871088,485.1640154725073
95771cfcb7feb9cd8ede0dc51ef60cc6ca31398b,445.1444510351462,485.14127172432757
8855ae8971b9bd9b02c45a82c6c894a2e76ca542,467.01001706955174,485.05524297225287
97a587003c6f723b3fec6e0bad35b6262585dac0,478.4820034580531,485.02819146420563
e4521a6e4a1e442bc0d6a27685ca9d07df878399,463.9920542372683,485.0167774011243
d5cd072d83b6f94f61446f50f2609fb186a44e2b,462.6016998008435,485.0004856573839
b1101fcfcb36d56c4659e8108d237449cc46cf4b,482.8471288748685,484.9563225356767
26482ca7572057986586e124bad404fa8e72a2ba,457.25538844516416,484.9396347938564
3e5fa0fda2258366ec6de455735875bd7a86e30a,440.16687943427803,484.9238703145556
2dc8d7a62f3cf7e88d740a13378b5f03592da235,495.39137768519464,484.8213460052937
e31ee5529458da77ca3239ca06f64465e737e454,453.6065408329501,484.7161545237
6f858a13f425d6bdb2b9c2d6a49bd48c2e5e4247,438.3945356719239,484.69843876340684
122a1a72a6a33b5d34af8c204b089e6eb3a6ffc7,447.466565994432,484.69044742698054
6405866582cfa671329a8ecd69574a0cd1a04736,451.84792769104223,484.66131267363113
1d705b7b461dfd626645d5df319ab733c1c1ca73,449.44118607370973,484.630815068679
3363f2e16d453f013d2eb6b7e9906c9f1a009ac1,456.1414925290324,484.62137881781877
0d6e25ccfedded4c38caa1ffc259800b28f13de7,458.2617325352396,484.6128759624494
b4e3a0b877e12f70ec2fd814a664e3830107615c,463.3753085669849,484.5929453048529
cb448066ba19c1f7cbc22d4311fee7ae702424a7,513.3292863601121,484.3940818171749
9b19bbaedd6ecaef988bef930c5793119b19dc00,453.7397825931582,484.3589855028071
ff617d0a9dcb32a68dc35b18ad222fc4a2fb21dc,467.13918922714214,484.3540540648978
a714da15af9873f1ef20fae52901a9ac1d8ade35,463.10454072786627,484.3155830651047
3755a5ec829fa0547656bda8ad7e14aff33c96c0,449.6696102710685,484.3151267441148
cdf60a765205a4e99eab17c72a68ff9cfd019dc6,477.8018101271742,484.2862314649069
c266ae78cd78c2cb8044422535552143741782ef,441.26969626192323,484.2770560748352
467224cc802895d7c56ddade42b895a4f9feb351,461.19312362197655,484.24565436818375
6f1fbc8c32c7a01ec766511a34b269ca7949e458,465.848702707451,484.2043912497479
215e9bbaeb0836ca4aa28d9d05f9bdbb2ce7943a,472.41482724571046,484.1232839749649
503bbd27536b36d78fcc9d01270dc1561b6b3c5e,444.43796581062753,484.0870378506555
16385c83e1d7207a7e1e7f40c56add1a5109273a,450.3289783048054,484.0511366585159
82f87f999ef9eb885376eb293c98e0d24c1c0775,484.29214163966606,483.95489761133314
903f01fb1f4091b983ec30d668b8ac4e3619b37b,466.51573609582647,483.9140198369028
f212e61eadee0388447fd7aa71a63b5b231ec46a,456.983664818508,483.8429518529071
92fe2c8c498e5bf7abb75c8533c9c7aaa8c9ed39,445.11262770479027,483.7797983918449
9f384617c6b0de2619e880b057d5f76d27d6abf4,478.98445915501304,483.6574645204799
6b1b8019641256c73f8a19f9e7b80b65e6c613be,461.61228664087315,483.6130342783447
113ccbcb274b0f8954abd840d3b2dcd071607c48,438.43664682447246,483.50570861651596
10f8e410cadeee997d11e86ed5749c98c184f102,481.67330507624354,483.478087164641
1a430bd149b0943e380c2a9ccfa95e0bc741df3d,478.6823778193981,483.4425841388757
995227ee49cf6476b7ff6592e08a6378516e2879,450.2093579321274,483.431245123465
331cfb9e53861cd1304a66385b1f91bd844f9ae7,449.08504596135333,483.39096551276765
1c622d1913621a5098abd59c31fbba4bfd423bde,474.6551040956997,483.31574402734276
dff569ad73733692cbf1ab607b81063eff0e861d,450.9279807788574,483.2794230796736
6b10ac235069fa3fa257149b095e113710721781,439.41414145488636,483.2659451775866
a21aeeee268e65e87da6a9c7374da2e00c1c9e75,480.7182115694811,483.2528223531851
dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,475.563220024095,483.2371104830748
7b807ff1f62f5e196af28f0b495c359dccba903e,448.7056300467266,483.1825609657314
f71ecc896480baffcab5e5beec55ddda862e5c06,455.53134220846084,483.1660977738459
6cb6e2310b52c2898e500f81bea938446592568b,492.9838442041697,483.15728882023905
eaecf3dd32668664e1dcc2d6c7a69042824806a6,438.86741112824245,483.1335460366407
37b44770511dcfd53cb5b84729e675c0052bec0e,493.81401637176407,483.10400467764686
f4f7888cfe88b7a3b0f3d94749921976353ae82c,483.75305043461276,483.0484906003656
baa3231770de496cd7901551292411fcd175d6a5,445.41283388355754,483.0465239667307
0aeda4fe9e875953e289c7862e8bdf93748498fe,447.65924763947504,483.01692789699285
74aaf71b443f1ced65fd4c071acc0b5fe9079b97,441.9127711264231,482.8655536551684
40ea1311a656cb310e7d7f55baad87f4ec644371,460.29955817459586,482.8332070975036
768fc57d371dec37913eb51f11818650d83b7e63,469.1412581139949,482.81178803257
cbc361742d9f5471b72c408c86a163a3a0babdde,445.2696019928887,482.81036247415864
ba01e15e5a2f24d0dd9b724618655a329ad61213,461.45267383159,482.7721925233115
ebcbc09552a7ba9a6e016861a635873387062ee9,469.4180889225301,482.7623111207228
e7f989fad23aa525007003e7d1382ae56c9947f5,453.88302145534993,482.68086327295714
715494628a50142ce8cb17191cfe6d0f3cae0934,524.0242979310933,482.62598988507426
296f962d9811dc774920859f38e90711223aeb71,466.42145482034624,482.5680347105751
40b19d0d687b11c151e2e52a1c45cdc228367248,453.07647093110745,482.52661074222124
0ac4d742fbdff20c17b951c73bba07022b130051,452.75348801743525,482.5152822906958
dce13548e1262652b7402c62298bbb251070b3ee,453.2884804413789,482.45861345944155
85532a763d300142aa5730640d6557e951c9d5a5,472.076426767832,482.45040764795203
f5e069ee3bc95998464e8ff5da048b7f999921ed,451.4647611627262,482.4423127131598
8d5c4481d736f6ce27976e400f4245bf10757608,433.5612617053677,482.4222652491527
603c228e78a4706ed100c1c07c76ecc13288425d,458.44997759084805,482.37142216881375
35c2f152e11563a73c63ca645dc218200e7598a6,449.45977214324904,482.3408872790235
d495216a1ae9d009143f93fe516ca90b043cfe9c,462.1483571688778,482.3328639530127
0dbc9315dd32d5fd205f4c7a4f9491e811ffdafd,462.54690798004333,482.21340228001236
9ce7d4b53bf2eb3cad027dafeb62d9de6632a2c3,439.69230084802354,482.15970500419724
995298f8fe85dd5b10ba9e6d6c0af48c53f88936,431.7205878945483,482.07731082701383
8077176ddb42ee9214d8d37b9c4fb7de0a6005da,447.2360535311825,482.06744386605214
ac622d213a881f9eafabd518aeb3aaa5b45db706,446.7715294414399,482.044246507078
54f1f468782f51711417a118176cfa01d04402be,449.17966612959924,481.9703807989331
d76614020539405f481c0f5ffb9e6f88a0bf21b7,450.47884850114514,481.9653852860415
93622845055ef268067ee6964763aff9683e8360,448.5910373276031,481.849820188839
1be967dd3c730c59f797a28e129633ce5478b933,450.28261566881525,481.84741400061387
b2ef33438b16f54eaaada5a499e5b9d70e7cbaf9,449.62176928248505,481.7157436045195
e1cc4e163c273fdf972173732233395922a89aec,452.99471633277295,481.7080141903161
043e17dd613f36021a033a8482acdd46c88b4d07,458.9024990004747,481.6530949525165
d53d367385fdeebd4755f504ce0b52c08212e2cf,509.2629025147577,481.57035309945456
d5895469abcad00eb7d0f105337d5533e361e974,453.76067546685067,481.48876441910016
7e859ae82a9d17b86d86d99eda6e5d686c038674,459.6486818871418,481.48533768204055
c7cc0461b2c741ae81ee815a975dc6b9e514875c,464.62137569825893,481.391821628074
f910dd4f00cd5960ea016c9072e81b5025eb695f,444.9671928715522,481.3620551061578
48f0087a3b025969acdf9e28c651f04a3ca09692,457.10049684542673,481.17157052726475
d3c8bd20dd3ac699d01e664262f0cbb4b5bfb1ec,439.75139852366846,481.14801862581
683d4874912f09abdb539e4d53f4c466a7b22bec,444.08365603567347,481.14294934352574
53a43fbdde0c7189e80b0eb49689cc0c076a78a4,442.718036703239,481.086105724735
fad9d0e329e73a4da6378fb3b1d0117dc37c1680,450.52654531878903,481.0599653291779
2d4db02e840bb73a3d079f65fad97ba47bef2649,478.29603495285625,480.8369623674827
01f7730894bdc452e3477d93e3c54ff415b61111,467.8951087002782,480.7938405810318
aa14b8b4c1f79567f537862fceb202d3f9c3a653,452.81952230765256,480.6722444688532
493d264d0b22864fdf0348c668e65a0f4ecd6ff7,475.37478920043037,480.5880350096468
c9d8c520f64aa59e3b241482268d5071698514b7,462.5364065972323,480.52944950397114
8bd427155d8fbac266279acd0e1cfbd04198f2c3,455.1358120518729,480.46737487196367
6aba74ebcbbdb7b9f2a4483adeb769de06403004,459.55111159673567,480.38603188478163
6bfaa9604ff9a85222311c1218fa25770202f6ce,452.84990451559867,480.23806795683765
614a6af307a7a6f7c34e7f84970a86b22158c831,443.4268784885583,480.19339385387383
ac0672791ab77daa1a88917319f6a81d48c039a2,456.30466005021407,480.115617157204
e953271d07ef14f77f07eb72a93de203efa33b06,464.5651166172027,480.0662237953913
c2a3b1e616990b4bd16e87371ac213138c6cf4b5,460.955309405082,479.8681836395472
48197c6d454dc6baa5cd06dd2ad76595b250805e,444.5230350149999,479.84943857571426
3671441f51dc0c3d052e87d6b8beba46bb70bfeb,445.88452923481003,479.80986549566
1148703f918a5899b28fb638828e465835b627b3,436.1073170128848,479.80209057510996
0354ab5c76efd93f7718e64f89e1af479ca6e37b,460.96160214336885,479.6842672790578
3dfa7872aa3b128de6e8c5ff5d59b094bcf11834,451.37716643820124,479.66014279186703
5918112257b870c6a42121ac46ba4204102e75ff,443.2111262451515,479.5793694033766
7d39df837488ca3fa6e512fd9e20ec7753b4c36d,452.16673547096156,479.57144822979853
021b04f7832e90614014f3d9cd175a45931211bd,482.7886510264617,479.4777098170843
809a406544f9c7b0ec78cbf04043abdd3bfd5faa,480.27434712379545,479.45457536870344
4fe9b8abaf99cc5485fd9a196235166fbac553b6,449.74410941751694,479.29831697643334
8cd4a434960e502f24fc78dc6dec07b6f334b4b5,436.74735727999683,479.19924493714194
d1452e2825da3da9ce4809e9ff1c6a7377e31bd6,437.6966207603357,479.1895106934292
0282178843e3c4cda6f4396d0f77ddf4dd5cf8ca,432.67016808697497,479.1771908819929
22af88873f5f5c4c66a59f680619c33e080438fa,436.4254834717181,479.1644238490623
17588b6e96d3879ea23c2ca570e0836cd993ee07,443.0778780506879,479.074631824006
ff7d1df6f7d3bc71985c64434ebb3a4d337e136d,454.130466889043,479.04680006353607
d311e97d7f0d58ad6989d84724823655565d71a7,447.7135899623359,479.0134066559055
1f4bc3e3d56212d500625bfe8ac78ccff4362293,445.64321741922305,478.98377640549234
2f9363be4f160bb39a25d9d1d92a446534b5af7a,445.37921821194175,478.96549091769765
7b309e8114f95274ac95aad6697df953fce1d861,437.181420404416,478.91373916316644
eead7cec76f8c664fe2eaf1de17c4d4b20396c81,441.60009983145153,478.82383804708144
c1e9bbbea295199ec16807366430b9dba2af873c,460.9360773581864,478.7912601975771
5bd64029979188029b354f74a3615c3e3ae51773,507.0765659252742,478.759971216745
d74bea2e5f86bd313b6bb7907a82b740c6f18e1e,442.90120308642076,478.71939135802495
0002c409e1ee2353dbff680d9a7e77a5f0b50a94,473.4217207571076,478.69668212107837
54fa10a0f1ddda561d40edd89f6a06a9228a1f99,457.1061291887782,478.68270357774617
1aaacd35a610392bd3eb26cdc03b7df70e7338b6,451.8054165393718,478.5634523445824
5885904584fd96c4b81b1c7dba12d3069f1279e7,451.60886033219447,478.5215791425317
75b3ea3112b7c010512672e211971e1bc28e1c02,442.5231691878415,478.5161435774786
1a2d6c5553902c5d6bd9564b563e8563f0aca091,454.2584325007296,478.47383785735127
92d26d442aa39811a925e409313c2155c70bd207,459.2816090098332,478.46617400280945
eb43926f5b09278e6bf0d34a2440bc8670244656,468.5358154116358,478.4626139271341
c89c3cb6e479f73644dd7e66a812d293aff09693,455.27455787148665,478.3403498680438
9cb5797ed8f7ede425ba307f769774b42460774c,453.0543126967604,478.2821845800268
8d335794a40dd8b2cd2a63b7befb612595ac9b33,452.18256314835185,478.26168470905293
ef7c0a6383a034a045009a6307628b3a60e84eff,446.73659223305094,478.2437882570622
5f553236d725160fdbff443604199b293f1f44ce,464.9986442388886,478.23294597301583
71ebd4766a377b3136bf240effab3c4a21c1d160,443.3251792458059,478.2214797845159
bc749e4f6557e7aeb95abc37d4262df75d58620d,461.2991524424737,478.1854721264211
039ad14ba4a17c2a9025efe15292de9fe3ce9366,428.34490522207034,478.1509253015439
0316f67e6e3ba4412fcc20519793e2e80ad234b1,456.2572572620605,478.0687401701125
9cb8f42151a04431bca0fe29f4f8b9474ac6173c,461.6034527485488,478.0581293567283
f8b9cf59ba045595c2635ca232e74e417468054f,432.02571551043746,477.82639490774403
3d203727f27abd83b71732d88d8cb1cc099f363b,451.177302036701,477.8220862962004
06d6f83e37a1a70421c8c8d645386424895e09d6,460.7769763222083,477.73627894920236
e4e972daa04fa516a7faddc8f3a9051fa1a3ef73,439.96675769494385,477.7285974366506
ab9b69839b48825032b5f4778eea40e321c1ece5,467.5435962456462,477.693408451137
391c72b840b9c38b5aa9fcaf10a8aa6ffa57842b,435.9583115351828,477.63094615290936
f6479bca2217f6dda8957b89a8b52527c921c89c,444.65193938047565,477.6291255372788
3b14b7a79a33800100b57153088a4658c2979c57,442.58288643692595,477.4665389819789
816ba4bae3ff674339493b188abd6946891190a4,431.0829024175697,477.43321021454375
1b3f80a1cd9fff0408e96169fcaf006936b34fed,447.3477105056811,477.3231553825755
c0e186cfae2c2a170e142560a50bb3d77e47021c,444.19635432891465,477.3037202844518
368c201123a334ce74cb5b5736cecdc4dcd7f43b,447.3413809826049,477.26420409026804
362d6b57494e38fdb9d8081c65fcf4c95e1d1bd7,485.35803325079917,477.2499142621332
c783511b0d8f3c4979b925ef479b06a2d18684d3,453.40633198965486,477.24942818752044
8332264f63ce9bf729b5897f54db6beb4f76178c,424.89203104365316,477.2405802981866
91ad537addbefedbffea29b2e976be7381702f7c,454.40638528955924,477.23039579701697
b9dca5370778c64f1743eab56bcff742b312866a,469.61676887068336,477.20002920114763
e046ad101fdafcc2bff2938bc966371938895165,452.46676172231383,477.19050334923253
f6624d763619c0898b34dc02adf06f53a1721cd0,455.1242797229265,477.17836563512185
559672741efc90bf174f3cd83609d9de577e0dea,457.4358389572041,477.1483349401536
86c838eb84d6b2b11398ebf5a2e4702e1abac79d,458.54326525285245,477.0504567389102
130552305b1d235736ead954f3a39a31a5e26a85,485.86918411892947,477.0388145101703
06a0f6f2f42cb8d08af2046d7063e4df0a7a9af3,444.08424733613685,476.98121352461055
a8535ee418f45e5a0ab8e267307b78bdcb43ca1a,455.7948051888812,476.89851576825174
dbb9805d453e8be32d844ff35ab54818f1862c4a,448.48549136708823,476.8053784858347
7230f7484eba6c7276583919d034149bb6c2ed62,455.70513144789936,476.76813279463784
3647197d7dea6d9ff3aaa235df84f213f13fe0bb,453.3328976348808,476.70939932425165
bbe2574187920d91ca67a657c5a476f92f8ac142,463.93517554038715,476.6386215829677
0347f75702f7a58defa7830fd2160be814ee63d7,470.9584109203745,476.6214507391546
be1cd032e2f4ee1762a368da8668e1c07361421c,457.59047998591944,476.5068038055008
6d7936cd053671f5fa83cb0b17541834f752f2e2,448.26325741987534,476.4180735485358
fcf940ac1972db6a992f1b35af6e6939eb62b682,442.6189630221904,476.3720846730068
11c8a63f14d5f0186240eac53bc379837a3f779b,471.2778050554253,476.2412776348835
db3f63a8488a1f5d4f90a2c4008c5063b2fcce78,433.24806491664464,476.166113785708
18e991f65f79c3b9e07a907705ff176f2309b69c,463.95700417035806,476.0639059534357
44cb1704d691a020beab734f494635e2603af38b,450.2347940890838,476.03375069211916
7d77554c795e916e6ebe8acbd35c6d5dacfbb2fb,444.12663119754217,475.979037485012
086cd3891f3b463af5c1966d00790d56b8ffad3b,450.98333317253685,475.8238094778677
129760f8a10b98f61fc894a2643cae4cfb0bb4e2,445.4276238542535,475.7983687202629
2693bf66285d68e41db3b23f6362da5d36824f60,442.16679760189356,475.7619421719696
8c9da57e0c252738518df22422079bd0e9532ddc,445.1843895584866,475.74792082623424
4f365503582b97ea96462d0d36895a5e7f5926df,430.27831847112185,475.712852896511
1283d5b6b08c0a136b16163c092963258b24fdca,453.417843800022,475.6670029904825
31ff07e2747bafb95752566b0f5a64b922882904,443.77795847308033,475.6222738494515
0e02316fc08deb2a0ccf7b606d3564cf17d6763a,434.3398021871844,475.60661014871937
85ddb58c793932dc0b1244a67d490cfb45c64aa6,447.8506979971013,475.58591371345756
c59cbd8309df8defa64508ebcbeefbcab5b24b50,436.80824180237147,475.5642595625823
dac0f22429c7f8e3931d0abaf5dfc8e5c772a48b,457.05101907632775,475.557434021808
040e479d45f83b7944be895d04b035489e544ab1,453.4344436146057,475.4384124613159
8b7d82c481a6ed4a1c5d0ca8012da250be2f0d6d,433.55114854825086,475.3527091090241
faa4b3e1bd53638e5a4bc9e568483e4653dc0fea,477.95488337786435,475.3252047746279
85b310c475c909288c20c88878aebd61e06e642d,443.48614702077117,475.28175629164895
f4884b8499d061014beab58fc163df48c2c884fb,430.456037447728,475.1826773660176
3362a40c8341fe983d4518c476e7483f680ba809,483.8975527506329,474.99930078589506
